"839","CA","La Puente",,"41063","34.03","-117.96","91744"
"840","VA","Chantilly",,"41041","38.87","-77.4","20151"
"841","GA","Smyrna",,"40999","33.87","-84.52","30080"
"842","PA","York",,"40862","39.96","-76.73","17315"
"843","OR","Albany",,"40852","44.63","-123.1","97321"
"844","KS","Hutchinson",,"40787","38.07","-97.92","67501"
"845","FL","North Miami Beach",,"40786","25.93","-80.17","33160"
"846","HI","Hilo",,"40759","19.71","-155.09","96720"
"847","NH","Concord",,"40687","43.22","-71.55","03301"
"848","FL","Titusville",,"40670","28.59","-80.82","32780"
"849","TN","Hendersonville",,"40620","36.3","-86.61","37075"
"850","TN","Bartlett",,"40543","35.22","-89.84","38133"
"851","NJ","Atlantic City",,"40517","39.36","-74.44","08232"
"852","NJ","Kearny",,"40513","40.76","-74.14","07032"
"853","VA","Harrisonburg",,"40468","38.44","-78.87","22801"
"854","IL","Carol Stream",,"40438","41.92","-88.14","60116"
"855","MA","Salem",,"40407","42.52","-70.9","01355"
"856","NJ","Sayreville",,"40377","40.47","-74.32","08871"
"857","IL","Quincy",,"40366","39.93","-91.39","62301"
"858","CO","Littleton",,"40340","39.6","-105.01","80120"
"859","WA","Auburn",,"40314","47.3","-122.21","98001"
"860","KS","Lenexa",,"40238","38.96","-94.76","66062"
"861","FL","North Fort Myers",,"40214","26.7","-81.88","33903"
"862","CA","Aliso Viejo",,"40166","33.58","-117.73","92653"
"863","CA","San Bruno",,"40165","37.63","-122.43","94066"
"864","MI","Muskegon",,"40105","43.23","-86.25","49440"
"865","OH","Lima",,"40081","40.74","-84.11","44452"
"866","MA","Westfield",,"40072","42.13","-72.75","01085"
"867","MI","Lincoln Park",,"40008","42.24","-83.18","48146"
"868","MS","Meridian",,"39968","32.37","-88.7","39301"
"869","MA","Beverly",,"39862","42.56","-70.88","01915"
"870","MA","Holyoke",,"39838","42.2","-72.62","01040"
"871","MD","Catonsville",,"39820","39.27","-76.74","21228"
"872","CA","San Gabriel",,"39804","34.09","-118.1","91775"
"873","MD","Bel Air South",,"39711","39.5","-76.32",""
"874","IL","Rock Island",,"39684","41.49","-90.57","61201"
"875","SC","Spartanburg",,"39673","34.95","-81.93","29301"
"876","SC","Sumter",,"39643","33.93","-80.36","29150"
"877","MO","Jefferson City",,"39636","38.57","-92.19","65101"
"878","CA","Porterville",,"39615","36.07","-119.03","93257"
"879","GA","East Point",,"39595","33.68","-84.45","30344"
"880","VA","Blacksburg",,"39573","37.23","-80.42","24060"
"881","WA","Edmonds",,"39515","47.81","-122.36","98020"
"882","NJ","Linden",,"39394","40.63","-74.25","07036"
"883","FL","Jupiter",,"39328","26.93","-80.1","33458"
"884","NJ","Teaneck",,"39260","40.89","-74.01","07666"
"885","IN","Richmond",,"39124","39.83","-84.89","47374"
"886","MA","Fitchburg",,"39102","42.58","-71.8","01420"
"887","MD","Essex",,"39078","39.31","-76.45","21221"
"888","IL","Calumet City",,"39071","41.61","-87.55","60409"
"889","OK","Stillwater",,"39065","36.12","-97.07","74074"
"890","NM","South Valley",,"39060","35.02","-106.68",""
"891","IN","Columbus",,"39059","39.21","-85.91","47201"
"892","NC","Goldsboro",,"39043","35.38","-77.98","27530"
"893","IL","DeKalb",,"39018","41.93","-88.75","60115"
"894","TX","Haltom City",,"39018","32.82","-97.27","76111"
"895","AL","Gadsden",,"38978","34.01","-86.01","35901"
"896","NJ","Montclair",,"38977","40.82","-74.21","07042"
"897","OH","Findlay",,"38967","41.04","-83.64","45839"
"898","VA","McLean",,"38929","38.93","-77.18","20598"
"899","MD","Glen Burnie",,"38922","39.16","-76.61","21060"
"900","IN","Lawrence",,"38915","39.86","-85.99","46226"
"901","VT","Burlington",,"38889","44.48","-73.22","05401"
"902","AR","Rogers",,"38829","36.33","-94.14","72756"
"903","CA","Delano",,"38824","35.77","-119.25","93215"
"904","CA","Culver City",,"38816","34.01","-118.4","90230"
"905","WA","Richland",,"38708","46.28","-119.28","99352"
"906","WI","Brookfield",,"38649","43.06","-88.11","53005"
"907","MD","North Bethesda",,"38610","39.04","-77.12","20852"
"908","GA","North Atlanta",,"38579","33.86","-84.33","30319"
"909","NJ","Hoboken",,"38577","40.74","-74.03","07030"
"910","WI","Wausau",,"38426","44.96","-89.64","54177"
"911","PA","State College",,"38420","40.79","-77.86","16801"
"912","CA","Pacifica",,"38390","37.62","-122.49","94044"
"913","OK","Muskogee",,"38310","35.75","-95.37","74401"
"914","AZ","Sun",,"38309","33.61","-112.28","85248"
"915","FL","Sanford",,"38291","28.79","-81.28","32771"
"916","IL","Hanover Park",,"38278","41.98","-88.15","60133"
"917","CO","Broomfield",,"38272","39.93","-105.07","80020"
"918","WI","New Berlin",,"38220","42.98","-88.11","53146"
"919","FL","Wellington",,"38216","26.66","-80.25","33411"
"920","OH","Huber Heights",,"38212","39.85","-84.13","45424"
"921","CA","Campbell",,"38138","37.28","-121.96","95008"
"922","CT","Shelton",,"38101","41.31","-73.13","06484"
"923","MD","Montgomery",,"38051","39.18","-77.19","20877"
"924","MA","Everett",,"38037","42.41","-71.05","02149"
"925","FL","Kendall West",,"38034","25.71","-80.44",""
"926","IL","Crystal Lake",,"38000","42.23","-88.34","60012"
"927","OH","Beavercreek",,"37984","39.73","-84.06","45410"
"928","NM","Farmington",,"37844","36.75","-108.19","87401"
"929","CA","El Centro",,"37835","32.79","-115.56","92243"
"930","IN","Fishers",,"37835","39.96","-86.01","46037"
"931","AZ","Sierra Vista",,"37775","31.55","-110.28","85613"
"932","IL","Park Ridge",,"37775","42.01","-87.84","60068"
"933","IN","Carmel",,"37733","39.97","-86.11","46032"
"934","TX","DeSoto",,"37646","32.6","-96.86","75115"
"935","TX","Pearland",,"37640","29.55","-95.3","77581"
"936","IN","New Albany",,"37603","38.3","-85.82","47150"
"937","FL","Fort Pierce",,"37516","27.44","-80.34","34945"
"938","NY","East Meadow",,"37461","40.71","-73.56","11554"
"939","MO","University City",,"37428","38.66","-90.33","63105"
"940","CA","Stanton",,"37403","33.8","-117.99","90680"
"941","TN","Germantown",,"37348","35.09","-89.79","38138"
"942","WA","Bremerton",,"37259","47.57","-122.65","98310"
"943","MA","Woburn",,"37258","42.48","-71.15","01801"
"944","NC","Hickory",,"37222","35.74","-81.33","27055"
"945","OH","Boardman",,"37215","41.04","-80.67","44512"
"946","TN","Cleveland",,"37192","35.17","-84.87","37311"
"947","CA","Monrovia",,"36929","34.14","-118","91016"
"948","NC","Kannapolis",,"36910","35.49","-80.62","28081"
"949","PA","Chester",,"36854","39.85","-75.37","19013"
"950","MI","Bay City",,"36817","43.59","-83.89","48706"
"951","TX","Conroe",,"36811","30.32","-95.46","77301"
"952","CA","Yuba City",,"36758","39.13","-121.63","95991"
"953","IL","Bartlett",,"36706","41.98","-88.2","60103"
"954","MD","Hagerstown",,"36687","39.64","-77.72","21740"
"955","CA","Bell",,"36664","33.98","-118.18","90201"
"956","ND","Minot",,"36567","48.23","-101.29","58701"
"957","HI","Kailua",,"36513","21.4","-157.74","96734"
"958","TX","New Braunfels",,"36494","29.7","-98.12","78130"
"959","CA","Parkway-South Sacramento",,"36468","38.51","-121.45",""
"960","FL","Panama City",,"36417","30.17","-85.66","32401"
"961","IL","Streamwood",,"36407","42.02","-88.17","60107"
"962","IL","Urbana",,"36395","40.11","-88.2","61801"
"963","TX","Spring",,"36385","30.05","-95.39","75180"
"964","NY","Valley Stream",,"36368","40.66","-73.7","11580"
"965","NY","Commack",,"36367","40.85","-73.28","11725"
"966","CA","Rocklin",,"36330","38.8","-121.25","95677"
"967","MI","Jackson",,"36316","42.24","-84.41","48951"
"968","FL","Country Club",,"36310","25.94","-80.31",""
"969","FL","Ormond Beach",,"36301","29.29","-81.07","32173"
"970","NJ","North Brunswick Township",,"36287","40.45","-74.48",""
"971","TX","Hurst",,"36273","32.84","-97.18","75973"
"972","AL","Florence",,"36264","34.82","-87.66","35630"
"973","MA","Marlborough",,"36255","42.35","-71.55","01230"
"974","CA","Perris",,"36189","33.8","-117.22","92570"
"975","LA","Marrero",,"36165","29.89","-90.11","70072"
"976","IA","Cedar Falls",,"36145","42.52","-92.45","50613"
"977","CT","Norwich",,"36117","41.54","-72.08","06360"
"978","FL","Merritt Island",,"36090","28.36","-80.68","32952"
"979","TX","Duncanville",,"36081","32.65","-96.91","75116"
"980","MD","Woodlawn",,"36079","39.3","-76.74","21207"
"981","NJ","Lakewood",,"36065","40.1","-74.22","08701"
"982","IN","Greenwood",,"36037","39.61","-86.12","46142"
"983","TX","Coppell",,"35958","32.97","-96.99","75019"
"984","NJ","Belleville",,"35928","40.79","-74.16","07109"
"985","IL","North Chicago",,"35918","42.32","-87.85","60064"
"986","IL","Addison",,"35914","41.93","-88","60101"
"987","AZ","Avondale",,"35883","33.45","-112.32","85323"
"988","CA","Martinez",,"35866","38","-122.12","92274"
"989","MD","Annapolis",,"35838","38.97","-76.5","20701"
"990","WI","Beloit",,"35775","42.52","-89.03","53511"
"991","TX","Atascocita",,"35757","29.99","-95.18","77346"
"992","AR","Hot Springs",,"35750","34.5","-93.06","71901"
"993","NJ","Pennsauken",,"35737","39.96","-75.06","08109"
"994","CA","West Hollywood",,"35716","34.09","-118.37","90038"
"995","NJ","Ewing",,"35707","40.26","-74.79","08560"
"996","FL","Dunedin",,"35691","28.03","-82.78","34697"
"997","ME","Lewiston",,"35690","44.1","-70.19","04240"
"998","NY","Brighton",,"35584","43.12","-77.57","14610"
"999","NM","Alamogordo",,"35582","32.9","-105.95","88310"
"1000","WI","Greenfield",,"35476","42.96","-88","53219"
"1001","NY","Long Beach",,"35462","40.59","-73.67","11561"
"1002","NJ","Fort Lee",,"35461","40.85","-73.98","07024"
"1003","KS","Leavenworth",,"35420","39.31","-94.92","66027"
"1004","CA","Brea",,"35410","33.92","-117.89","90036"
"1005","MD","Oxon Hill-Glassmanor",,"35355","38.8","-76.98",""
"1006","MO","Cape Girardeau",,"35349","37.31","-89.55","63701"
"1007","OH","Lancaster",,"35335","39.72","-82.61","43130"
"1008","OH","Marion",,"35318","40.59","-83.13","43301"
"1009","OH","Westerville",,"35318","40.12","-82.92","43081"
"1010","WA","Seattle Hill-Silver Firs",,"35311","47.88","-122.18",""
"1011","MO","Oakville",,"35309","38.46","-90.32","63129"
"1012","OR","Lake Oswego",,"35278","45.41","-122.7","97034"
"1013","CT","Torrington",,"35202","41.82","-73.12","06790"
"1014","VA","Manassas",,"35135","38.75","-77.48","20108"
"1015","FL","Lake Worth",,"35133","26.62","-80.06","33449"
"1016","CA","Dana Point",,"35110","33.47","-117.69","92624"
"1017","TX","Sherman",,"35082","33.64","-96.61","75090"
"1018","MA","Chelsea",,"35080","42.4","-71.03","02150"
"1019","TX","Huntsville",,"35078","30.71","-95.55","77320"
"1020","MD","Severn",,"35076","39.13","-76.69","21144"
"1021","FL","Palm Beach Gardens",,"35058","26.83","-80.11","33403"
"1022","MI","Holland",,"35048","42.78","-86.11","49422"
"1023","CA","San Dimas",,"34980","34.1","-117.82","91773"
"1024","GA","Rome",,"34980","34.26","-85.19","30149"
"1025","HI","Kaneohe",,"34970","21.41","-157.8","96744"
"1026","NY","Rome",,"34950","43.22","-75.46","13440"
"1027","MN","Maplewood",,"34947","44.99","-93.02","55106"
"1028","NY","Coram",,"34923","40.89","-73.01","11727"
"1029","ID","Meridian",,"34919","43.61","-116.4","83642"
"1030","GA","Alpharetta",,"34854","34.07","-84.28","30004"
"1031","TX","Texarkana",,"34782","33.44","-94.07","75501"
"1032","OK","Bartlesville",,"34748","36.75","-95.96","74003"
"1033","TX","San Marcos",,"34733","29.88","-97.94","78666"
"1034","IL","Elk Grove",,"34727","42","-88","60007"
"1035","WA","Longview",,"34660","46.14","-122.96","98632"
"1036","CA","Ceres",,"34609","37.6","-120.96","95307"
"1037","WA","Cascade-Fairwood",,"34580","47.45","-122.17","98058"
"1038","ID","Coeur d'Alene",,"34514","47.69","-116.78",""
"1039","IL","Wheeling",,"34496","42.13","-87.93","60090"
"1040","ID","Twin Falls",,"34469","42.56","-114.46","83301"
"1041","MN","Richfield",,"34439","44.88","-93.28","55423"
"1042","CA","Hollister",,"34413","36.85","-121.4","95023"
"1043","CA","Laguna",,"34309","38.42","-121.43","91948"
"1044","FL","Hallandale",,"34282","25.99","-80.15","33008"
"1045","MD","Chillum",,"34252","38.97","-76.98","20782"
"1046","CT","Trumbull",,"34243","41.26","-73.21","06320"
"1047","MS","Tupelo",,"34211","34.26","-88.73","38801"
"1048","CA","Willowbrook",,"34138","33.92","-118.25",""
"1049","OH","North Olmsted",,"34113","41.42","-81.91","44070"
"1050","WA","Sammamish",,"34104","47.61","-122.04","98074"
"1051","MI","Eastpointe",,"34077","42.47","-82.95","48021"
"1052","WI","Manitowoc",,"34053","44.1","-87.68","54220"
"1053","NY","New",,"34038","41.15","-73.99","10001"
"1054","UT","Murray",,"34024","40.65","-111.89","84107"
"1055","CA","Claremont",,"33998","34.11","-117.72","91711"
"1056","AZ","Prescott",,"33938","34.57","-112.46","86301"
"1057","IL","Danville",,"33904","40.14","-87.62","61832"
"1058","MT","Butte-Silver Bow",,"33892","45.96","-112.56",""
"1059","TX","Del Rio",,"33867","29.37","-100.9","78840"
"1060","SC","Hilton Head Island",,"33862","32.18","-80.74","29915"
"1061","IL","Pekin",,"33857","40.57","-89.64","61554"
"1062","CA","Manhattan Beach",,"33852","33.89","-118.41","90266"
"1063","WA","Lynnwood",,"33847","47.83","-122.31","98036"
"1064","GA","Redan",,"33841","33.74","-84.17","30074"
"1065","CA","San Juan Capistrano",,"33826","33.5","-117.66","92675"
"1066","CA","Beverly Hills",,"33784","34.07","-118.4","90209"
"1067","AZ","Bullhead City",,"33769","35.12","-114.59","86426"
"1068","VA","Petersburg",,"33740","37.21","-77.4","23801"
"1069","TX","Frisco",,"33714","33.14","-96.81","75034"
"1070","TX","Fort Hood",,"33711","31.13","-97.78","76544"
"1071","IL","Galesburg",,"33706","40.95","-90.37","61401"
"1072","MA","Braintree",,"33698","42.21","-71","01531"
"1073","MN","Roseville",,"33690","45.01","-93.15","55112"
"1074","OH","Upper Arlington",,"33686","40.02","-83.07","43212"
"1075","UT","Kearns",,"33659","40.65","-112.01","84118"
"1076","CA","Morgan Hill",,"33556","37.13","-121.64","95037"
"1077","PA","Bethel Park",,"33556","40.33","-80.04","15102"
"1078","FL","South Miami Heights",,"33522","25.59","-80.39","33157"
"1079","FL","Greater Carrollwood",,"33519","28.06","-82.52",""
"1080","MD","Suitland-Silver Hill",,"33515","38.85","-76.92",""
"1081","IN","Portage",,"33496","41.58","-87.19","46368"
"1082","IL","Northbrook",,"33435","42.13","-87.84","60062"
"1083","FL","Lehigh Acres",,"33430","26.61","-81.64","33936"
"1084","OH","Brunswick",,"33388","41.24","-81.83","44212"
"1085","MD","St. Charles",,"33379","38.61","-76.92",""
"1086","CA","Temple City",,"33377","34.1","-118.06","91780"
"1087","NY","North Tonawanda",,"33262","43.04","-78.87","14120"
"1088","HI","Waipahu",,"33108","21.39","-158.01","96797"
"1089","WV","Parkersburg",,"33099","39.27","-81.54","26101"
"1090","TN","Columbia",,"33055","35.62","-87.04","38401"
"1091","CA","Montclair",,"33049","34.07","-117.7","91710"
"1092","PA","Mount Lebanon",,"33017","40.38","-80.05","15228"
"1093","WA","Puyallup",,"33011","47.18","-122.29","98371"
"1094","MA","Watertown",,"32986","42.37","-71.18","02471"
"1095","CO","Wheat Ridge",,"32913","39.77","-105.1","80002"
"1096","IN","Michigan City",,"32900","41.71","-86.89","46360"
"1097","UT","Roy",,"32885","41.17","-112.05","84067"
"1098","MO","Wildwood",,"32884","38.58","-90.65","63005"
"1099","NJ","Orange",,"32868","40.77","-74.24","07017"
"1100","CA","Pleasant Hill",,"32837","37.95","-122.07","94523"
"1101","GA","Dunwoody",,"32808","33.94","-84.32","30338"
"1102","FL","Bonita Springs",,"32797","26.35","-81.79","34133"
"1103","FL","Egypt Lake-Leto",,"32782","28.02","-82.51",""
"1104","IL","Chicago Heights",,"32776","41.51","-87.64","60411"
"1105","NY","Oceanside",,"32733","40.64","-73.64","11572"
"1106","FL","Palm Coast",,"32732","29.54","-81.22","32135"
"1107","CA","La Presa",,"32721","32.71","-117",""
"1108","TX","Lufkin",,"32709","31.34","-94.73","75901"
"1109","NM","Clovis",,"32667","34.41","-103.2","88101"
"1110","NY","Elmont",,"32657","40.7","-73.7","11003"
"1111","WI","Menomonee Falls",,"32647","43.15","-88.11","53051"
"1112","OH","Gahanna",,"32636","40.03","-82.87","43230"
"1113","FL","Golden Glades",,"32623","25.91","-80.2",""
"1114","LA","New Iberia",,"32623","30","-91.82","70560"
"1115","PA","Ross Township",,"32551","40.53","-80.02",""
"1116","FL","West Little River",,"32498","25.86","-80.24",""
"1117","MN","Mankato",,"32427","44.16","-93.99","56001"
"1118","IN","East Chicago",,"32414","41.64","-87.46","46312"
"1119","RI","North Providence",,"32411","41.86","-71.46","02904"
"1120","LA","Houma",,"32393","29.59","-90.72","70360"
"1121","MI","Port Huron",,"32338","42.98","-82.44","48060"
"1122","FL","North Lauderdale",,"32264","26.22","-80.22","33068"
"1123","OR","Keizer",,"32203","45","-123.02","97303"
"1124","MN","Moorhead",,"32177","46.86","-96.76","56560"
"1125","OH","Stow",,"32139","41.18","-81.44","44224"
"1126","DE","Dover",,"32135","39.16","-75.53","19901"
"1127","TX","Cedar Hill",,"32093","32.59","-96.95","75104"
"1128","LA","Chalmette",,"32069","29.95","-89.96","70043"
"1129","OH","Reynoldsburg",,"32069","39.96","-82.8","43068"
"1130","WA","Pasco",,"32066","46.24","-119.11","99301"
"1131","OH","Fairborn",,"32052","39.81","-84.02","45324"
"1132","NY","Central Islip",,"31950","40.78","-73.2","11722"
"1133","VA","Woodbridge",,"31941","38.64","-77.26","22191"
"1134","FL","Homestead",,"31909","25.47","-80.47","33030"
"1135","VA","Franconia",,"31907","38.76","-77.15","22310"
"1136","WA","Burien",,"31881","47.47","-122.35","98146"
"1137","TX","La Porte",,"31880","29.66","-95.04","77571"
"1138","TN","Collierville",,"31872","35.05","-89.68","38017"
"1139","AZ","Apache Junction",,"31814","33.41","-111.55","85117"
"1140","IL","Glendale Heights",,"31765","41.92","-88.08","60137"
"1141","NY","Jamestown",,"31730","42.1","-79.24","14701"
"1142","CO","Englewood",,"31727","39.65","-104.99","80110"
"1143","OH","Westlake",,"31719","41.45","-81.93","44145"
"1144","CA","Lawndale",,"31711","33.89","-118.35","90260"
"1145","FL","Lauderdale Lakes",,"31705","26.17","-80.2","33309"
"1146","CA","Seaside",,"31696","36.62","-121.83","93955"
"1147","FL","Winter Springs",,"31666","28.69","-81.28","32708"
"1148","CA","La Verne",,"31638","34.11","-117.77","91750"
"1149","NJ","Fair Lawn",,"31637","40.93","-74.12","07410"
"1150","OH","Austintown",,"31627","41.09","-80.74","44515"
"1151","CA","Westmont",,"31623","33.94","-118.3",""
"1152","WA","South Hill",,"31623","47.12","-122.29","98373"
"1153","CA","West Sacramento",,"31615","38.57","-121.54","95605"
"1154","GA","Peachtree City",,"31580","33.4","-84.57","30269"
"1155","CO","Northglenn",,"31575","39.9","-104.98","80221"
"1156","IL","East St. Louis",,"31542","38.62","-90.13","62201"
"1157","ME","Bangor",,"31473","44.81","-68.78","04401"
"1158","MD","Olney",,"31438","39.15","-77.07","20830"
"1159","WV","Wheeling",,"31419","40.07","-80.7","26003"
"1160","CA","Moorpark",,"31415","34.28","-118.87","93020"
"1161","OH","Dublin",,"31392","40.11","-83.14","43016"
"1162","IL","Highland Park",,"31365","42.18","-87.81","60035"
"1163","NJ","Long Branch",,"31340","40.3","-73.99","07740"
"1164","OH","Massillon",,"31325","40.8","-81.52","44646"
"1165","IN","Marion",,"31320","40.55","-85.66","46952"
"1166","IL","Granite City",,"31301","38.72","-90.13","62040"
"1167","MO","Ballwin",,"31283","38.59","-90.55","63011"
"1168","PA","Norristown",,"31282","40.12","-75.34","19401"
"1169","IA","Bettendorf",,"31275","41.55","-90.49","52722"
"1170","WA","Lacey",,"31226","47.03","-122.81","98503"
"1171","CA","Laguna Hills",,"31178","33.6","-117.7","92637"
"1172","MD","Parkville",,"31118","39.38","-76.55","21234"
"1173","MI","Madison Heights",,"31101","42.5","-83.1","48071"
"1174","CT","Naugatuck",,"30989","41.49","-73.05","06770"
"1175","HI","Pearl",,"30976","21.41","-157.97","96782"
"1176","FL","Oakland Park",,"30966","26.18","-80.14","33304"
"1177","MA","Randolph",,"30963","42.17","-71.05","02368"
"1178","NY","Elmira",,"30940","42.09","-76.81","14901"
"1179","IL","Mundelein",,"30935","42.27","-88","60060"
"1180","IL","Woodridge",,"30934","41.74","-88.04","60517"
"1181","FL","Lakeside",,"30927","30.13","-81.77",""
"1182","ID","Lewiston",,"30904","46.4","-117","83501"
"1183","CO","Ken Caryl",,"30887","39.58","-105.1",""
"1184","PA","Radnor Township",,"30878","40.03","-75.37",""
"1185","MD","Randallstown",,"30870","39.38","-76.8","21133"
"1186","AZ","Surprise",,"30848","33.65","-112.4","85374"
"1187","TX","Mission Bend",,"30831","29.69","-95.66",""
"1188","CA","Menlo Park",,"30785","37.45","-122.18","94025"
"1189","FL","University",,"30736","28.07","-82.44","32306"
"1190","OH","Garfield Heights",,"30734","41.42","-81.6","44105"
"1191","AK","Juneau city and",,"30711","58.35","-134.51",""
"1192","PA","Williamsport",,"30706","41.24","-77.02","17701"
"1193","CT","Central Manchester",,"30595","41.78","-72.52",""
"1194","IL","Carpentersville",,"30586","42.12","-88.27","60110"
"1195","MN","Cottage Grove",,"30582","44.83","-92.93","55016"
"1196","IN","Merrillville",,"30560","41.49","-87.34","46410"
"1197","IL","Alton",,"30496","38.9","-90.16","61414"
"1198","VA","Mechanicsville",,"30464","37.62","-77.36","23111"
"1199","VA","Springfield",,"30417","38.79","-77.18","20598"
"1200","VA","Lake Ridge",,"30404","38.69","-77.31","22192"
"1201","GA","Hinesville",,"30392","31.83","-81.61","31310"
"1202","MO","Raytown",,"30388","38.99","-94.47","64129"
"1203","UT","Millcreek",,"30377","40.69","-111.86",""
"1204","MA","Lexington",,"30355","42.44","-71.23","02420"
"1205","MI","Burton",,"30308","42.99","-83.64","48509"
"1206","MA","Gloucester",,"30273","42.62","-70.68","01930"
"1207","FL","Westchester",,"30271","25.75","-80.34","33165"
"1208","SC","Florence",,"30248","34.18","-79.77","29501"
"1209","AK","Fairbanks",,"30224","64.84","-147.73","99701"
"1210","CA","San Pablo",,"30215","37.96","-122.35","94803"
"1211","WA","Bothell",,"30150","47.77","-122.2","98011"
"1212","MI","Southgate",,"30136","42.21","-83.2","48195"
"1213","MI","Inkster",,"30115","42.29","-83.31","48141"
"1214","KY","Hopkinsville",,"30089","36.85","-87.49","42240"
"1215","IL","Niles",,"30068","42.03","-87.82","60714"
"1216","MI","Garden City",,"30047","42.32","-83.34","48135"
"1217","CA","Walnut",,"30004","34.03","-117.86","90255"
"1218","IL","Harvey",,"30000","41.61","-87.65","60426"
"1219","CA","Dublin",,"29973","37.71","-121.91","94568"
"1220","WA","University Place",,"29933","47.22","-122.54","98464"
"1221","AR","Jacksonville",,"29916","34.87","-92.12","72076"
"1222","FL","Plant City",,"29915","28.01","-82.13","33563"
"1223","TX","Nacogdoches",,"29914","31.61","-94.65","75961"
"1224","NY","Huntington Station",,"29910","40.84","-73.41","11746"
"1225","FL","Riviera Beach",,"29884","26.78","-80.07","33403"
"1226","NY","Poughkeepsie",,"29871","41.7","-73.92","12601"
"1227","CO","Security-Widefield",,"29845","38.74","-104.72","80911"
"1228","CA","Saratoga",,"29843","37.27","-122.02","91301"
"1229","MI","Oak Park",,"29793","42.47","-83.18","48237"
"1230","NJ","Garfield",,"29786","40.88","-74.11","07026"
"1231","PA","Shaler Township",,"29757","40.52","-79.96",""
"1232","MN","Inver Grove Heights",,"29751","44.84","-93.05","55076"
"1233","GA","Mableton",,"29733","33.81","-84.57","30126"
"1234","AZ","Oro Valley",,"29700","32.42","-110.98","85704"
"1235","WA","Walla Walla",,"29686","46.07","-118.33","99362"
"1236","TX","Channelview",,"29685","29.79","-95.12","77530"
"1237","CA","Monterey",,"29674","36.6","-121.89","91754"
"1238","AL","Bessemer",,"29672","33.39","-86.96","35020"
"1239","NJ","Westfield",,"29644","40.65","-74.34","07090"
"1240","OH","Bowling Green",,"29636","41.37","-83.65","43402"
"1241","TX","Copperas Cove",,"29592","31.12","-97.9","76522"
"1242","RI","West Warwick",,"29581","41.7","-71.52","02893"
"1243","MA","Franklin",,"29560","42.09","-71.41","02038"
"1244","CA","East Palo Alto",,"29506","37.47","-122.14","94303"
"1245","WI","Franklin",,"29494","42.9","-88","53132"
"1246","UT","South Jordan",,"29437","40.56","-111.96","84065"
"1247","OH","Shaker Heights",,"29405","41.48","-81.55","44118"
"1248","FL","East Lake",,"29394","28.1","-82.7",""
"1249","IN","Goshen",,"29383","41.58","-85.84","46526"
"1250","MI","Allen Park",,"29376","42.25","-83.21","48101"
"1251","HI","Waimalu",,"29371","21.4","-157.95",""
"1252","PA","Drexel Hill",,"29364","39.95","-75.3","17070"
"1253","PA","Municipality of Monroeville",,"29349","40.43","-79.77",""
"1254","VA","Oakton",,"29348","38.88","-77.29","22124"
"1255","NY","Franklin Square",,"29342","40.7","-73.68","11010"
"1256","AL","Madison",,"29329","34.72","-86.74","35756"
"1257","WA","East Hill-Meridian",,"29308","47.41","-122.18",""
"1258","CT","Newington",,"29306","41.69","-72.73","06111"
"1259","NY","Ithaca",,"29287","42.44","-76.5","14850"
"1260","WA","Des Moines",,"29267","47.39","-122.32","98148"
"1261","SC","Goose Creek",,"29208","33","-80.03","29410"
"1262","NC","Fort Bragg",,"29183","35.14","-79","28307"
"1263","CA","Rubidoux",,"29180","34","-117.42","92509"
"1264","IA","Mason City",,"29172","43.15","-93.2","50401"
"1265","MN","Brooklyn Center",,"29172","45.07","-93.31","55428"
"1266","MD","Pikesville",,"29123","39.38","-76.71","21208"
"1267","CA","Fallbrook",,"29100","33.37","-117.24","92028"
"1268","IA","Urbandale",,"29072","41.64","-93.74","50322"
"1269","TX","Friendswood",,"29037","29.51","-95.2","77546"
"1270","PA","McCandless Township",,"29022","40.58","-80.03",""
"1271","MA","Northampton",,"28978","42.33","-72.66","01060"
"1272","MS","Southaven",,"28977","34.97","-89.99","38671"
"1273","CA","Lake Elsinore",,"28928","33.68","-117.35","92530"
"1274","MA","Needham",,"28911","42.29","-71.23","02492"
"1275","NY","West Islip",,"28907","40.72","-73.3","11795"
"1276","IL","Gurnee",,"28834","42.37","-87.93","60031"
"1277","CA","Orcutt",,"28830","34.87","-120.43","93455"
"1278","MO","Mehlville",,"28822","38.5","-90.31","63129"
"1279","CA","Foster City",,"28803","37.55","-122.27","94404"
"1280","IN","West Lafayette",,"28778","40.44","-86.91","47906"
"1281","FL","Lake Magdalene",,"28755","28.08","-82.48",""
"1282","MD","Perry Hall",,"28705","39.4","-76.48","21128"
"1283","OK","Shawnee",,"28692","35.34","-96.93","74801"
"1284","MD","South Gate",,"28672","39.13","-76.63",""
"1285","NM","Hobbs",,"28657","32.71","-103.14","88240"
"1286","OH","North Royalton",,"28648","41.32","-81.75","44133"
"1287","AL","Prichard",,"28633","30.75","-88.1","36610"
"1288","HI","Mililani",,"28608","21.45","-158.02","96789"
"1289","CA","Santa Paula",,"28598","34.36","-119.07","93060"
"1290","CA","Los Gatos",,"28592","37.24","-121.96","95030"
"1291","IN","Noblesville",,"28590","40.05","-86.02","46060"
"1292","MA","Norwood",,"28587","42.19","-71.2","02062"
"1293","VA","Mount Vernon",,"28582","38.73","-77.11","22121"
"1294","NY","Auburn",,"28574","42.93","-76.56","13021"
"1295","DE","Newark",,"28547","39.68","-75.76","19702"
"1296","TX","Deer Park",,"28520","29.69","-95.12","77536"
