108,"town","El Charro Colonia"
108,"town","El Flaco Chiquito Colonia"
108,"town","El Gato"
108,"town","El Mesquite Colonia"
108,"town","El Monte Colonia"
108,"town","El Paraiso Colonia"
108,"town","El Rio Colonia"
108,"town","Eldora Colonia"
108,"town","Elizabeth Colonia"
108,"town","Enchanted Valley Ranch Colonia"
108,"town","Engleman Estates Colonia"
108,"town","Engleman Gardens"
108,"town","Enrique Bazan Colonia"
108,"town","Esperanza Estates Colonia"
108,"town","Evergreen"
108,"town","Ezequiel Acevedo Colonia"
108,"town","Fleamarket Colonia"
108,"town","Flora Colonia"
108,"town","Foster Colonia"
108,"town","Four Sure All Right Colonia"
108,"town","Friendly Acres Colonia"
108,"town","G and R Colonia"
108,"town","Glasscock North Colonia"
108,"town","Glenshire Estates Colonia"
108,"town","Gonzalez-Zamora Colonia"
108,"town","Granada Estates Colonia"
108,"town","Green Valley Development Subdividion Colonia"
108,"town","Hacienda de los Vegas Colonia"
108,"town","Hacienda el Porvenir Colonia"
108,"town","Harding Gill Tract Colonia"
108,"town","Harmel Colonia"
108,"town","High Land Colonia"
108,"town","High Point Colonia"
108,"town","Highland Memorial Park Colonia"
108,"town","Highway Frontage Colonia"
108,"town","Hilda Colonia"
108,"town","Hillcrest Terrace Colonia"
108,"town","Hill-Top Colonia"
108,"town","Hoehn Drive Colonia"
108,"town","Hoehn Estates Colonia"
108,"town","I B Avila Colonia"
108,"town","Imperial Colonia"
108,"town","Ingle-Doolittle Colonia"
108,"town","Inspiration Colonia"
108,"town","Inspiration Heights Colonia"
108,"town","Inspiration Point Colonia"
108,"town","Isaacs Colonia"
108,"town","Josefina L Chapa Colonia"
108,"town","Koenig Winter Resort Colonia"
108,"town","Kountry Hill Estates Colonia"
108,"town","L and P Colonia"
108,"town","L and R Garza Colonia"
108,"town","La Blanca Heights Colonia"
108,"town","La Camellia Colonia"
108,"town","La Camellia Colonia A"
108,"town","La Coma Heights Colonia"
108,"town","La Hacienda Colonia"
108,"town","La Homa Acres Colonia"
108,"town","La Homa Five Colonia"
108,"town","La Homa Grove Estates Colonia"
108,"town","La Homa Road Colonia"
108,"town","La Homa Road North Colonia"
108,"town","La Loma Alta Colonia"
108,"town","La Mesa Colonia"
108,"town","La Milpa Colonia"
108,"town","La Palma Colonia"
108,"town","La Paloma Site Colonia"
108,"town","La Pampa Colonia"
108,"town","La Suena Colonia"
108,"town","Lakeside Colonia"
108,"town","Lanfranco Colonia"
108,"town","Las Brisas Estates Colonia"
108,"town","Loma Chica Colonia"
108,"town","Loma Linda Heights Colonia"
108,"town","Lorenzana Colonia"
108,"town","Los Angeles"
108,"town","Los Castillos Estates Colonia"
108,"town","Los Cerritos Colonia"
108,"town","Los Ebanos Estates Colonia"
108,"town","Los Padres Colonia"
108,"town","Los Terrazos Colonia"
108,"town","Los Trevinos Colonia"
108,"town","Louis and J Hoyt Subdivision Colonia"
108,"town","Loya Colonia"
108,"town","M and R Colonia"
108,"town","Mary K Acres Colonia"
108,"town","Matt Colonia"
108,"town","McCook"
108,"town","Meadow Lands Colonia"
108,"town","Mesquite Acres Colonia"
108,"town","Mid-Valley Estates Colonia"
108,"town","Minnesota Road-I Road Colonia"
108,"town","Monte Alban Colonia"
108,"town","Monte Christo"
108,"town","Monte Cristo Acres Colonia"
108,"town","Monte Cristo Hills Colonia"
108,"town","Moorefield Acres Colonia"
108,"town","Moorefield Grove Estates Colonia"
108,"town","Morningside Estates Colonia"
108,"town","M-S Colonia"
108,"town","Munoz Estates Colonia"
108,"town","Nelle Estates Colonia"
108,"town","Newkirk Colonia"
108,"town","North Alamo Village Colonia"
108,"town","North Santa Cruz Colonia"
108,"town","Northern Acres Colonia"
108,"town","Oak Colonia"
108,"town","Old Rebel Field Colonia"
108,"town","Olympic Colonia"
108,"town","Orleander Estates Colonia"
108,"town","Owassa Estates Colonia"
108,"town","Owassa Rd-Tower Rd Colonia"
108,"town","Owassa-I Rd Colonia"
108,"town","Owassa-Kennedy Colonia"
108,"town","Palm Acres Estates Colonia"
108,"town","Palm Drive North Colonia"
108,"town","Palma Colonia"
108,"town","Palmarina Colonia"
108,"town","Palmeras Colonia"
108,"town","Panfilo Martinez Colonia"
108,"town","Parajitos Colonia"
108,"town","Paseo de Palmas Colonia"
108,"town","Pentacostal Colonia"
108,"town","Peter Gort Colonia"
108,"town","Plantation Oaks North Colonia"
108,"town","Pleasant Valley Ranch Colonia"
108,"town","Plumosa Village Colonia"
108,"town","Puerta Blanca Colonia"
108,"town","Puerta del Sol Colonia"
108,"town","Puerto Rico"
108,"town","Puesta del Sol Colonia"
108,"town","Que Pasa Acres Colonia"
108,"town","R C Babb Colonia"
108,"town","R C W Colonia"
108,"town","Rambo Estates Colonia"
108,"town","Ramirez Colonia"
108,"town","Ramirez Estates Colonia"
108,"town","Ramon Leal Colonia"
108,"town","Ramona Colonia"
108,"town","Rancho Colonia"
108,"town","Rancho Escondido Colonia"
108,"town","Rancho Nuevo Colonia"
108,"town","Rankin Colonia"
108,"town","Rebecca Colonia"
108,"town","Red Gate"
108,"town","Regal Estates Colonia"
108,"town","Reina Colonia"
108,"town","Reina del Sol MH Estates Colonia"
108,"town","Remuda RV Park Colonia"
108,"town","Restful Valley Ranch Colonia"
108,"town","Ricky Colonia"
108,"town","Rio Rico"
108,"town","River Bend Colonia"
108,"town","River Road Colonia"
108,"town","Riverside Estates Colonia"
108,"town","RLDS Colonia"
108,"town","Robinette Colonia"
108,"town","Rodgers Lake Estates Colonia"
108,"town","Rodgers Road Colonia"
108,"town","Rodriguez Street Colonia"
108,"town","Rogerslacy"
108,"town","Rosalito Colonia"
108,"town","Rosedale Heights Colonia"
108,"town","Royal Palms Estates Colonia"
108,"town","Runn"
108,"town","Runn Colonia"
108,"town","Salida del Sol Estates Colonia"
108,"town","Sam Fordyce"
108,"town","San Carlos Acres Colonia"
108,"town","San Carlos Farms Colonia"
108,"town","Sanchez Ranch Colonia"
108,"town","Sandy Ridge Colonia"
108,"town","Santa Amalia Colonia"
108,"town","Schroeder Colonia"
108,"town","Schuerbach Acres Colonia"
108,"town","Schuniors Subdivision Colonia"
108,"town","Seminary Estates Colonia"
108,"town","Seminary South Colonia"
108,"town","Seminary Village Colonia"
108,"town","Serendipity Way Colonia"
108,"town","Shary Colonia"
108,"town","Shary Country Acres Colonia"
108,"town","Shary Groves Estates Colonia"
108,"town","Silverado Colonia"
108,"town","Simpatico Acres Colonia"
108,"town","Sno-Bird Estates Colonia"
108,"town","Solino"
108,"town","Sotira Estates Colonia"
108,"town","South Donna Colonia"
108,"town","South Fork Colonia"
108,"town","South Tower Estates Colonia"
108,"town","Southern Breeze Colonia"
108,"town","Southern Valley Estates Colonia"
108,"town","Southside Village Colonia"
108,"town","Spring Gardens Colonia"
108,"town","Stephensons Colonia"
108,"town","Stewart Palms Colonia"
108,"town","Stewart Place Community Colonia"
108,"town","Stockholm"
108,"town","Summerwood Colonia"
108,"town","Sun Country Estates Colonia"
108,"town","Sun Grove Park Colonia"
108,"town","Sun Valley Estates Colonia"
108,"town","Sunny Haven Estates Colonia"
108,"town","Sunrise Colonia"
108,"town","Sunrise Hill Colonia"
108,"town","Sylvia Colonia"
108,"town","The Highlands Colonia"
108,"town","Thompson Colonia"
108,"town","Tiejerina Estates Colonia"
108,"town","Tierra Bella Colonia"
108,"town","Tierra del Valle Colonia"
108,"town","Tierra Estates Colonia"
108,"town","Tierra Linda Colonia"
108,"town","Tierra Prieta Colonia"
108,"town","Tiny Acres Colonia"
108,"town","Toluca"
108,"town","Tommy Knocker Colonia"
108,"town","Tony Colonia"
108,"town","Tower Colonia"
108,"town","Tower Heights Colonia"
108,"town","Trenton Acres Colonia"
108,"town","Trenton Manor Colonia"
108,"town","Trenton Terrace Colonia"
108,"town","Tres Amigos Colonia"
108,"town","Triple C Colonia"
108,"town","Tropical Farms Colonia"
108,"town","Tropicana Colonia"
108,"town","Twin Lake Colonia"
108,"town","Twin Roads Colonia"
108,"town","Umberto Garcia Junior Colonia"
108,"town","Upper Sharyland Colonia"
108,"town","Uvalde Colonia"
108,"town","Val Bar Estate Colonia"
108,"town","Val Verde Acres Colonia"
108,"town","Val Verde Grove Colonia"
108,"town","Val Verde North Colonia"
108,"town","Valle Hermoso Estates Colonia"
108,"town","Valle Vista Colonia"
108,"town","Valley Rancheros Colonia"
108,"town","Valley Star Acres Colonia"
108,"town","Vertress Colonia"
108,"town","Victoria Acres Colonia"
108,"town","Victoria Belen Colonia"
108,"town","Villa Capri Colonia"
108,"town","Villa del Mundo Colonia"
108,"town","Villa del Sol Colonia"
108,"town","Walston Farms Colonia"
108,"town","Ware Colony Colonia"
108,"town","Ware Country Colonia"
108,"town","Ware del Norte Colonia"
108,"town","Ware Estates Colonia"
108,"town","Ware Oaks Colonia"
108,"town","Ware Shadows Colonia"
108,"town","Ware West Colonia"
108,"town","Waterfall Road Colonia"
108,"town","Welch Tract Colonia"
108,"town","Wes-mer Colonia"
108,"town","West Haven Colonia"
108,"town","Whitewing Colonia"
108,"town","Yokum-Hall Colonia"
108,"town","Zacatal Colonia"
109,"county","Hill"
109,"city","Abbott"
109,"city","Aquilla"
109,"city","Blum"
109,"city","Bynum"
109,"city","Carls Corner"
109,"city","Covington"
109,"city","Hillsboro"
109,"city","Hubbard"
109,"city","Itasca"
109,"city","Malone"
109,"city","Mertens"
109,"city","Mount Calm"
109,"city","Penelope"
109,"city","Whitney"
109,"city","Winslow"
109,"town","Birome"
109,"town","Blanton"
109,"town","Brandon"
109,"town","Chatt"
109,"town","Derden"
109,"town","Files Valley"
109,"town","Grub Hill"
109,"town","Huron"
109,"town","Irene"
109,"town","Lakenon"
109,"town","Lebanon"
109,"town","Live Oak Resorts"
109,"town","Lovelace"
109,"town","Mayfield"
109,"town","Menlow"
109,"town","Midway"
109,"town","Mountain View"
109,"town","Osceola"
109,"town","Peoria"
109,"town","Prairie Valley"
109,"town","Red Hill"
109,"town","Retreat"
109,"town","Spivey Crossing"
109,"town","Tyson"
109,"town","Vaughan"
109,"town","Woodbury"
109,"town","Woodland Hills"
109,"town","Woodrow"
110,"county","Hockley"
110,"city","Anton"
110,"city","Levelland"
110,"city","Opdyke West"
110,"city","Ropesville"
110,"city","Smyer"
110,"city","Sundown"
110,"town","Arnett"
110,"town","Clauene"
110,"town","Coble"
110,"town","Lockettville"
110,"town","Oklahoma Flat"
110,"town","Opdyke"
110,"town","Pettit"
110,"town","Roundup"
110,"town","Whitharral"
111,"county","Hood"
111,"city","Brazos Bend"
111,"city","Cresson"
111,"city","DeCordova"
111,"city","Granbury"
111,"city","Lipan"
111,"city","Oak Trail Shores"
111,"city","Tolar"
111,"town","Acton"
111,"town","Allison"
111,"town","Brushy"
111,"town","Center Mill"
111,"town","Chapin"
111,"town","El Tesoro"
111,"town","Fairview"
111,"town","Fall Creek"
111,"town","Fort Spunky"
111,"town","Hill City"
111,"town","Mambrino"
111,"town","Neri"
111,"town","Paluxy"
111,"town","Thorp Spring"
111,"town","Waples"
112,"county","Hopkins"
112,"city","Como"
112,"city","Cumby"
112,"city","Rockdale"
112,"city","Sandhill"
112,"city","Sulphur Springs"
112,"city","Tira"
112,"city","Weir"
112,"town","Addran"
112,"town","Arbala"
112,"town","Bethel"
112,"town","Birthright"
112,"town","Black Oak"
112,"town","Bonanza"
112,"town","Branom"
112,"town","Brashear"
112,"town","Brinker"
112,"town","Crossroads"
112,"town","Dike"
112,"town","Divide"
112,"town","East Caney"
112,"town","Emblem"
112,"town","Flora"
112,"town","Gafford"
112,"town","Good Neighbor"
112,"town","Greenpond"
112,"town","Greenview"
112,"town","Greenwood"
112,"town","Grubbe"
112,"town","Harmony"
112,"town","Hatchetville"
112,"town","Humble"
112,"town","Liberty"
112,"town","Mahoney"
112,"town","Martin Springs"
112,"town","Miller Grove"
112,"town","Morris Grove"
112,"town","Nelta"
112,"town","New Birthright"
112,"town","North Hopkins"
112,"town","Oak Grove"
112,"town","Oakdale"
112,"town","Overland"
112,"town","Palestine"
112,"town","Peerless"
112,"town","Pickton"
112,"town","Pine Forest"
112,"town","Pine Hill"
112,"town","Pleasant Grove"
112,"town","Posey"
112,"town","Reilly Springs"
112,"town","Ridgeway"
112,"town","Saltillo"
112,"town","Seymore"
112,"town","Sulphur Bluff"
112,"town","Tazewell"
112,"town","Thermo"
112,"town","Union"
112,"town","Weaver"
112,"town","White Oak Junction"
112,"town","Winterfield"
113,"county","Houston"
113,"city","Crockett"
113,"city","Grapeland"
113,"city","Kennard"
113,"city","Latexo"
113,"city","Lovelady"
113,"town","Allen Chapel"
113,"town","Arbor"
113,"town","Ash"
113,"town","Augusta"
113,"town","Austonio"
113,"town","Belott"
113,"town","Berea"
113,"town","Burrantown"
113,"town","Center Grove"
113,"town","Center Hill"
113,"town","Colthorp"
113,"town","Cooper"
113,"town","Creath"
113,"town","Cut"
113,"town","Druso"
113,"town","Easley Chapel"
113,"town","El Caney"
113,"town","Fodice"
113,"town","Fog Town"
113,"town","Germany"
113,"town","Hagerville"
113,"town","Halls Bluff"
113,"town","Harrison Town"
113,"town","Hays Spring"
113,"town","Hickory Creek"
113,"town","Holly"
113,"town","Hopewell"
113,"town","Liberty Hill"
113,"town","Lone Pine"
113,"town","Mapleton"
113,"town","Mound City"
113,"town","Mount Vernon"
113,"town","Nottingham Woods"
113,"town","Oldham"
113,"town","Pearsons Chapel"
113,"town","Percilla"
113,"town","Plain"
113,"town","Plainview"
113,"town","Porter Springs"
113,"town","Post Oak"
113,"town","Ratcliff"
113,"town","Refuge"
113,"town","Reynard"
113,"town","San Pedro"
113,"town","Sand Ridge"
113,"town","Shady Grove"
113,"town","Smith Grove"
113,"town","Sorghumville"
113,"town","Stubblefield"
113,"town","Tadmor"
113,"town","Vistula"
113,"town","Waneta"
113,"town","Weches"
113,"town","Weldon"
113,"town","Wheeler Springs"
114,"county","Howard"
114,"city","Big Spring"
114,"city","Coahoma"
114,"city","Forsan"
114,"city","Sand Springs"
114,"city","Webb Village"
114,"town","Elbow"
114,"town","Fairview"
114,"town","Knott"
114,"town","Lomax"
114,"town","Luther"
114,"town","Midway"
114,"town","Morita"
114,"town","Otis Chalk"
114,"town","Ross City"
114,"town","South Haven"
114,"town","Vealmoor"
114,"town","Vincent"
114,"town","Ziler"
115,"county","Hudspeth"
115,"city","Dell City"
115,"city","Fort Hancock"
115,"city","Sierra Blanca"
115,"town","Acala"
115,"town","Allamoore"
115,"town","Arispe"
115,"town","Brownfeld Corner"
115,"town","Cornudas"
115,"town","Coyote Place"
115,"town","Crusher"
115,"town","Eagle Flat"
115,"town","Esperanza"
115,"town","Etholen"
115,"town","Finlay"
115,"town","Fort Quitman"
115,"town","Indian Hot Springs"
115,"town","Iser"
115,"town","Loma Linda Estates Colonia"
115,"town","McNary"
115,"town","Mile High"
115,"town","Old Patterson Place"
115,"town","Salt Flat"
115,"town","Scotts Crossing"
115,"town","Villa Alegre Colonia"
116,"county","Hunt"
116,"city","Ardis Heights"
116,"city","Caddo Mills"
116,"city","Campbell"
116,"city","Celeste"
116,"city","Commerce"
116,"city","Concord"
116,"city","Greenville"
116,"city","Hawk Cove"
116,"city","Lone Oak"
116,"city","Mineral Heights"
116,"city","Neylandville"
116,"city","Peniel"
116,"city","Quinlan"
116,"city","Reavilon"
116,"city","Union Valley"
116,"city","West Tawakoni"
116,"city","Wolfe City"
116,"town","Aberfoyle"
116,"town","Boles Home"
116,"town","Burrow"
116,"town","Cash"
116,"town","Center Point"
116,"town","Chalmers"
116,"town","Clinton"
116,"town","Dixon"
116,"town","Durham"
116,"town","Fairlie"
116,"town","Floyd"
116,"town","Harris"
116,"town","Hendrix"
116,"town","Hickory Creek"
116,"town","Hogeye"
116,"town","Jacobia"
116,"town","Jardin"
116,"town","Kellogg"
116,"town","Kingston"
116,"town","Lane"
116,"town","McCroskey"
116,"town","Meadowview"
116,"town","Merit"
116,"town","Midway"
116,"town","Mount Bethel"
116,"town","Pleasant Valley"
116,"town","Podo"
116,"town","Scatter Branch"
116,"town","South Sulphur"
116,"town","Tidwell"
116,"town","Wagner"
116,"town","Weiland"
116,"town","White Rock"
116,"town","Whitehead"
116,"town","Wieland"
117,"county","Hutchinson"
117,"city","Borger"
117,"city","Bunavista"
117,"city","Fritch"
117,"city","Sanford"
117,"city","Stinnett"
117,"town","Dial"
117,"town","Electric City"
117,"town","Holt"
117,"town","Morse Junction"
117,"town","Oil City"
117,"town","Phillips"
117,"town","Philrich"
117,"town","Plemons"
117,"town","Pringle"
117,"town","Stekoll Camp"
117,"town","Texroy"
118,"county","Irion"
118,"city","Mertzon"
118,"town","Arden"
118,"town","Barnhart"
118,"town","Noelke"
118,"town","Old Burk Place"
118,"town","Old Freitag Place"
118,"town","Sherwood"
118,"town","Suggs"
119,"county","Jack"
119,"city","Bryson"
119,"city","Jacksboro"
119,"city","Perrin"
119,"town","Antelope"
119,"town","Bartons Chapel"
119,"town","Bob Town"
119,"town","Cundiff"
119,"town","Gibtown"
119,"town","Jermyn"
119,"town","Joplin"
119,"town","Maryetta"
119,"town","Oakland"
119,"town","Postoak"
119,"town","Senate"
119,"town","Squaw Mountain"
119,"town","Truce"
119,"town","Vineyard"
119,"town","Westbrook"
119,"town","Wizard Wells"
120,"county","Jackson"
120,"city","Edna"
120,"city","Ganado"
120,"city","La Ward"
120,"city","Lolita"
120,"city","Vanderbilt"
120,"town","Carancahua"
120,"town","Cordele"
120,"town","El Toro"
120,"town","Francitas"
120,"town","La Salle"
120,"town","Manson"
120,"town","Matilda"
120,"town","Morales"
120,"town","Mount Olive"
120,"town","Navidad"
120,"town","Red Bluff"
120,"town","Weedhaven"
120,"town","White Hall"
121,"county","Jasper"
121,"city","Browndell"
121,"city","Buna"
121,"city","Evadale"
121,"city","Jasper"
121,"city","Kirbyville"
121,"city","Sam Rayburn"
121,"town","Beech Grove"
121,"town","Bessmay"
121,"town","Bevilport"
121,"town","Blox"
121,"town","Bon Ami"
121,"town","Bunker Hill"
121,"town","Call Junction"
121,"town","Collins"
121,"town","Curtis"
121,"town","Ebenezer"
121,"town","Eclipse"
121,"town","Erin"
121,"town","Ferguson"
121,"town","Forbes"
121,"town","Friendship"
121,"town","Gist"
121,"town","Harrisburg"
121,"town","Harveytown"
121,"town","Holly Springs"
121,"town","Homer"
121,"town","Horton"
121,"town","Huff Creek"
121,"town","J and E Junction"
121,"town","Keithton"
121,"town","Le Verte"
121,"town","Magnolia Springs"
121,"town","Mount Union"
121,"town","New Blox"
121,"town","Oak Hill"
121,"town","Quinn"
121,"town","Robertson"
121,"town","Roganville"
121,"town","Science Hall"
121,"town","Temco"
121,"town","Westwood"
121,"town","Zion Hill"
122,"county","Jeff Davis"
122,"city","Fort Davis"
122,"city","Valentine"
122,"town","Bell Place Windmill"
122,"town","Chispa"
122,"town","Corner Windmill"
122,"town","Old Place Windmill"
122,"town","Saltlick Mill"
123,"county","Jefferson"
123,"city","Amelia"
123,"city","Atreco"
123,"city","Beaumont"
123,"city","Bevil Oaks"
123,"city","Bor-ley Heights"
123,"city","Calder Highlands"
123,"city","Calder Terrace"
123,"city","Caldwood"
123,"city","Caldwood Acres"
123,"city","Central Gardens"
123,"city","China"
123,"city","Elizabeth"
123,"city","Fannett"
123,"city","Galloway"
123,"city","Gilburg"
123,"city","Gladys"
123,"city","Griffing Park"
123,"city","Groves"
123,"city","Helbig"
123,"city","Higgins"
123,"city","Lakeview"
123,"city","Lucas"
123,"city","Mount Evergreen"
123,"city","Nederland"
123,"city","Nome"
123,"city","Pear Ridge"
123,"city","Pine Crest"
123,"city","Port Acres"
123,"city","Port Arthur"
123,"city","Port Neches"
123,"city","Rosedale"
123,"city","Rosedale Acres"
123,"city","Sabine"
123,"city","Sabine Pass"
123,"city","Spindletop"
123,"city","Sunnyside"
123,"city","Taylor Landing"
123,"city","Voth"
123,"city","Walden"
123,"city","West Oakland"
123,"city","West Port Arthur"
123,"city","Zummo"
123,"town","Beauxart Gardens"
123,"town","Cheek"
123,"town","Dowling"
123,"town","Guffey"
123,"town","Hamshire"
123,"town","Hebert"
123,"town","Hillebrandt"
123,"town","La Belle"
123,"town","Lovell Lake"
123,"town","McFadden"
123,"town","Meeker"
123,"town","Morey"
123,"town","Pine Island"
123,"town","Viterbo"
123,"town","Westbury"
123,"town","Whiskey Ford"
124,"county","Jim Hogg"
124,"city","Guerra"
124,"city","Hebbronville"
124,"city","Las Lomitas"
124,"city","South Fork Estates"
124,"city","Thompsonville"
124,"town","Agua Nueva"
124,"town","Cuevitas"
124,"town","Humble Colorado Camp"
124,"town","Las Lomitas A Colonia"
124,"town","Las Lomitas B Colonia"
124,"town","Las Lomitas C Colonia"
124,"town","Randado"
124,"town","San Antonio Viejo"
124,"town","South Fork Colonia"
125,"county","Jim Wells"
125,"city","Alfred"
125,"city","Alice"
125,"city","Alice Acres"
125,"city","Alice Acres Colonia"
125,"city","Amargosa Colonia"
125,"city","Coyote Acres"
125,"city","Coyote Acres Colonia"
125,"city","East Buena Vista Addition Colonia"
125,"city","K-Bar Ranch"
125,"city","K-Bar Ranch Colonia"
125,"city","Loma Linda East Colonia"
125,"city","North Hilltop Addition Colonia"
125,"city","Orange Grove"
125,"city","Owl Ranch"
125,"city","Premont"
125,"city","Rancho Alegre"
125,"city","Sandia"
125,"city","Sandia Gardens Colonia"
125,"city","South La Paloma Estates Colonia"
125,"city","Torian"
125,"city","Westdale"
125,"town","Aimee Acres Colonia"
125,"town","Alfred Acres Colonia"
125,"town","Alfred Hilltop Estates Colonia"
125,"town","Ben Bolt"
125,"town","Bentonville"
125,"town","Bentonville Acres Colonia"
125,"town","Casa Blanca"
125,"town","Casa Linda Colonia"
125,"town","Colony Estates Colonia"
125,"town","Del Norte MH Park Colonia"
125,"town","El Camino Al Lago Colonia"
125,"town","El Carro"
125,"town","El Ranchito Colonia"
125,"town","Ella"
125,"town","English Acres Colonia"
125,"town","Gallimore Addition Colonia"
125,"town","Goldapp Colonia"
125,"town","Gorbet Estates Colonia"
125,"town","Guerra Addition Colonia"
125,"town","Guerra Estate Addition Colonia"
125,"town","Harvest Acres Colonia"
125,"town","Hawks Addition Colonia"
125,"town","Heritage Acres Colonia"
125,"town","Highland Addition Colonia"
125,"town","Hilltop Estates Colonia"
125,"town","Hodges Addition Colonia"
125,"town","Hollow Tree Estates Colonia"
125,"town","Howell Addition Colonia"
125,"town","J W Owens Estates Colonia"
125,"town","John L Norris Colonia"
125,"town","Johns Valley Colonia"
125,"town","K-Bar-J Estates Colonia"
125,"town","Knolle"
125,"town","Koehn Estates Colonia"
125,"town","La Gloria"
125,"town","La Jolla Addition Colonia"
125,"town","La Parrita Valley Colonia"
125,"town","Little Lake Acres Colonia"
125,"town","Loma Alta Ranch Colonia"
125,"town","Martinez Addition Colonia"
125,"town","Mayes Addition Colonia"
125,"town","McMasters Colonia"
125,"town","Meadow Ridge Colonia"
125,"town","Mi Tierra Colonia"
125,"town","Midway"
125,"town","Muil"
125,"town","North Alfred Colonia"
125,"town","North Orange Estates Colonia"
125,"town","Orange Acres Colonia"
125,"town","Orange Blossom Estates Colonia"
125,"town","Orange Grove Villa Colonia"
125,"town","Orange Valley Estates Colonia"
125,"town","Palito Blanco"
125,"town","Palo Hueco Estates Colonia"
125,"town","R and R Colonia"
125,"town","Rancho de la Parita"
125,"town","Rolling Acres Colonia"
125,"town","Rolling Acres Estates Colonia"
125,"town","Roth Estates Colonia"
125,"town","Rozypal Estates Colonia"
125,"town","Salinas Colonia"
125,"town","Sanchez Addition Colonia"
125,"town","Sandia MH Park Colonia"
125,"town","Sandy Bluff Colonia"
125,"town","Seeligson"
125,"town","Shady Acres Colonia"
125,"town","Silver Spur Estates Colonia"
125,"town","Springfield"
125,"town","Wadeside Addition Colonia"
125,"town","Wasicek Colonia"
125,"town","Water City Estates Colonia"
125,"town","West Alfred Estates Colonia"
125,"town","West Orange Estates Colonia"
125,"town","Yucca Acres Colonia"
126,"county","Johnson"
126,"city","Alvarado"
126,"city","Briaroaks"
126,"city","Burleson"
126,"city","Cleburne"
126,"city","Cross Timber"
126,"city","Godley"
126,"city","Grandview"
126,"city","Joshua"
126,"city","Keeler"
126,"city","Keene"
126,"city","Oak Hill"
126,"city","Rio Vista"
126,"city","Venus"
126,"town","Antioch"
126,"town","Bono"
126,"town","Burton"
126,"town","Cuba"
126,"town","Egan"
126,"town","Freeland"
126,"town","Happy Hill"
126,"town","Highland"
126,"town","Lebanon"
126,"town","Lillian"
126,"town","Lone Willow"
126,"town","Marystown"
126,"town","Parker"
126,"town","Pleasant Point"
126,"town","Sand Flat"
126,"town","Wooded Hills"
127,"county","Jones"
127,"city","Anson"
127,"city","Hamlin"
127,"city","Hawley"
127,"city","Lueders"
127,"city","Stamford"
127,"town","Avoca"
127,"town","Corinth"
127,"town","Funston"
127,"town","Hodges"
127,"town","Neinda"
127,"town","New Hope"
127,"town","Noodle"
127,"town","North Abilene"
127,"town","Nugent"
127,"town","Pastura"
127,"town","Phantom Hill"
127,"town","Plainview"
127,"town","Radium"
127,"town","Stith"
127,"town","Truby"
127,"town","Tuxedo"
128,"county","Karnes"
128,"city","Falls City"
128,"city","Karnes City"
128,"city","Kenedy"
128,"city","Runge"
128,"town","Bainville"
128,"town","Burnell"
128,"town","Cestohowa"
128,"town","Choate"
128,"town","Conquista Crossing"
128,"town","Couch"
128,"town","Coy City"
128,"town","Deweesville"
128,"town","Ecleto"
128,"town","El Oso"
128,"town","Gillett"
128,"town","Green"
128,"town","Harmony"
128,"town","Helena"
128,"town","Hobson"
128,"town","Lenz"
128,"town","Mayo"
128,"town","Mays Crossing"
128,"town","Panna Maria"
128,"town","Pawelekville"
128,"town","Zunkerville"
129,"county","Kaufman"
129,"city","Combine"
129,"city","Cottonwood"
129,"city","Crandall"
129,"city","Elmo"
129,"city","Forney"
129,"city","Grays Prairie"
129,"city","Kaufman"
129,"city","Kemp"
129,"city","Mabank"
129,"city","Oak Grove"
129,"city","Oak Ridge"
129,"city","Post Oak Bend"
129,"city","Post Oak Bend City"
129,"city","Rosser"
129,"city","Scurry"
129,"city","Talty"
129,"city","Terrell"
129,"town","Ables Springs"
129,"town","Abner"
129,"town","Becker"
129,"town","Cartwright"
129,"town","Cedar Grove"
129,"town","Cedarvale"
129,"town","Cobb"
129,"town","College Mound"
129,"town","Colquitt"
129,"town","Frog"
129,"town","Gastonia"
129,"town","Hiram"
129,"town","Jiba"
129,"town","Lawrence"
129,"town","Lively"
129,"town","Lone Star"
129,"town","Markout"
129,"town","McCoy"
129,"town","Ola"
129,"town","Peeltown"
129,"town","Poetry"
129,"town","Prairieville"
129,"town","Rand"
129,"town","Stubbs"
129,"town","Styx"
129,"town","Tolosa"
129,"town","Union Valley"
129,"town","Warsaw"
129,"town","Warsaw Center"
129,"town","Wilson"
130,"county","Kendall"
130,"city","Boerne"
130,"city","Comfort"
130,"town","Ammans Crossing"
130,"town","Bankersmith"
130,"town","Bergheim"
130,"town","Kendalia"
130,"town","Kreutzberg"
130,"town","Lindendale"
130,"town","Nelson City"
130,"town","Oberly Crossing"
130,"town","Sisterdale"
130,"town","Walnut Grove"
130,"town","Waring"
130,"town","Welfare"
131,"county","Kenedy"
131,"city","Sarita"
131,"town","Armstrong"
131,"town","Julian"
131,"town","La Parra Landing"
131,"town","Norias"
131,"town","Rudolph"
131,"town","Turcotte"
131,"town","Yarborough"
132,"county","Kent"
132,"city","Girard"
132,"city","Jayton"
132,"town","Clairemont"
132,"town","Harmony"
132,"town","Polar"
133,"county","Kerr"
133,"city","Ingram"
133,"city","Kerrville"
133,"city","Legion"
133,"city","Mount Wesley"
133,"town","Camp Verde"
133,"town","Center Point"
133,"town","Cypress Creek"
133,"town","Guadalupe Heights"
133,"town","Hunt"
